itemId,itemType,userItemId,itemName,parentItemId,parentPresent
008c755e-e2e6-4a3e-bb50-9f78b85c17cc,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.5.1.2.5.2,Area A,de505be5-3a40-4235-bc55-0896500b7460,yes
00df955e-6ead-49d3-890a-ee1d10ca301a,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.6.1.2.6.11,Area J,0194d2ec-7c1a-439d-9328-06dd55d7c06d,yes
01579e6d-96c7-469a-9b1a-2547ef1addcb,Activity,CS-ROOF-M-1000,Roofing - Area M - Vapor Retarder,1a66f3e2-2b16-4aba-9180-0b66232179cb,yes
015bd7c0-0ad3-411d-a89e-a575e1d43684,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.6.1.2.6.4,Area C,0194d2ec-7c1a-439d-9328-06dd55d7c06d,yes
0194d2ec-7c1a-439d-9328-06dd55d7c06d,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.6,Precast Concrete,a673c5f2-f51f-4dbd-a7aa-cd5218b12ab5,NO
02561794-fd92-4847-8055-1f58b41421c8,Activity,CS-STL-D-1020,Structural Steel - Area D - Roof Framing,a08def4a-c71e-43f5-b5bd-295bf78bb2e7,yes
028d4dc6-a0a0-4a08-abec-4f7278377865,Activity,CS-ROOF-R-1020,Roofing - Area R - Composite Insulation,8e26bd0f-a4cd-4be7-924e-3b193640c564,yes
02ed3bc0-4e93-4e7b-a6a8-ce45703f6a3f,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.6.1.2.4.6.7,Area G,13023c24-2aca-4b2a-bf18-79fa4be7c76f,yes
03b64129-1e09-45b6-9ec0-4eaaabadeaf6,Activity,CS-PNT-1080,Precast Wall - Paint and Finish - Area O - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
03f951e0-0fc4-48c3-bf97-f9bf664a03fc,Activity,BUD-1120,100% Final GMP Pricing - Owner's Review & Approval (TI),43e7d33e-89ae-4d42-ac5f-5d7ccc8a6c15,yes
04f634c5-bcc1-45e3-b3ac-fd03d157cc4b,Activity,MI-DES-1030,30% Page Turn Review,386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
05518a55-2f0b-498f-a6b9-46edaa609e8a,Activity,CS-PNT-1140,Precast Wall - Paint and Finish - Area C - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
05bc29fb-1b61-4559-b919-ec45ca146052,Activity,CS-PAD-H-1070,Building Pad Concrete - Area H - Slab on Grade,62e32c09-0f62-4576-978c-08d33a1617b7,yes
05c94e80-7a17-4cf5-b615-d88f323b0eb1,Activity,CS-PAD-E1-1000,"Building Pad - Zone 6 Sitework (Pad Cut, Moisture Conditioning & Import Select Fill/Compaction)",91f31b3c-11ca-43a5-8290-315fbc219988,yes
05f3d20a-a49e-4b4a-ae8f-2fc6ab1b75e0,Activity,OFCI-CHI-1100,Delivery of Air Cooled Chiller - #51 - 55 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
061edde6-3cbc-4300-bf01-e33ebf61f907,Activity,CS-SEAL-1000,Joint Sealant - Precast Walls - Area A - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
0626bdd4-49b4-4152-8dd9-8c8e0987bd72,Activity,CS-PAD-Q-1100,Building Pad - Zone 7 Install Piers,faa18795-b25a-4d86-998a-b0a055c6c5f3,yes
0631331b-fd7a-4947-8adc-954e64176923,Activity,MI-CON-1080,MYD 3 - Foundations Complete,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
067e6323-f0be-4833-8fe2-29dd6774f30c,Activity,CS-SEAL-1050,Joint Sealant - Precast Walls - Area F - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
06dca0ce-c2e8-4c24-9574-f155f92bd9b2,Activity,CS-PCST-R-1010,Precast Concrete - Area R - Grout & Patch,53bdc32c-b865-4ad2-9b5a-2690c9620578,yes
071318cc-b84c-4fbe-8201-66b99cc00ff5,Activity,CS-PAD-K-1040,Building Pad - Zone 3 Underslab Utilities - Dry,dafad857-fedc-4eac-9944-8383e7da8130,yes
077ed7dc-e54f-48b0-bd4f-181e54614933,Activity,CS-ROOF-O-1010,Roofing - Area O - Intermediate Ply,bcac896e-30eb-42d6-8e6a-4a48bf7b15c4,yes
07d7f17b-a848-41a5-a1f6-a8c772a3fc0f,Activity,CS-PAD-A-1060,Building Pad Concrete - Area A - Grade Beams,59a3f73a-9e18-4808-b9e1-b62f7934ff35,yes
0802dd31-b748-4afb-97b5-517991546ad2,Activity,CS-PCST-I-1010,Precast Concrete - Area I - Grout & Patch,0e25410d-0241-44ba-ad28-d8ab3c7af9d9,yes
0892b21b-6bed-4a4e-a972-0f5a04da94f5,Activity,CS-STL-J-1000,Structural Steel - Area J - Columns,75370f04-9eeb-4576-a97b-a0e55d213066,yes
089dfc6e-ef12-4e93-b40f-f00d404d1ee1,Activity,CS-ROOF-O-1030,Roofing - Area O - Coping,bcac896e-30eb-42d6-8e6a-4a48bf7b15c4,yes
0946a829-d655-48eb-b10b-677473d3611a,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.6.1.2.4.6.11,Area K,13023c24-2aca-4b2a-bf18-79fa4be7c76f,yes
0977e57a-cd85-4bce-b564-9c5f551e387c,Activity,CS-ROOF-E-1030,Roofing - Area E - Coping,f0480e4e-b415-4943-9bcc-d2241ebdb1bd,yes
09793439-4d5c-46f8-bbbb-71c205c9d3bc,WBS,AUS02-60-Schedule-L1-.1.1.2.OFEMVSW,MV Switchgear (CBGS-0),49d1ce1e-3acc-4124-b1ef-d3778dadcb85,NO
0983238e-5465-42ef-8950-267ee8a291f3,Activity,CS-PCST-P-1000,Precast Concrete - Area P - Set Panels,27dcef65-baa9-4496-a784-b65fa1caa086,yes
098e2c66-957e-48de-a508-a0ed2883b4be,Activity,CS-PCST-A-1000,Precast Concrete - Area A - Set Panels,48135af5-99c9-4b9d-90be-205a8198d4ca,yes
0a04d950-5154-4112-a1a4-4881e772ccfe,Activity,MI-DES-1080,60% TFO Design,386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
0b2cbcf4-60ed-4196-8a15-ac1bba6910b1,Activity,CFCI-STL-1000,Steel Procurement - Order based on 30% Design,e1aea6a0-b78b-4072-8c9a-87e516a43334,yes
0bb6d51f-e81e-44f2-937f-0caed0b53dbf,WBS,AUS02-60-Schedule-L1-.1.1.1.1.1.4.1.1.4.3,Substation (By Owner),1228fb9d-976b-43f3-bd0f-1227d8a94342,yes
0c885080-4a50-475c-b29a-98ba32b46bda,Activity,CS-PCST-GEN-1000,Precast Concrete - Crane 1 Mobilization for Precast Concrete Installation,0194d2ec-7c1a-439d-9328-06dd55d7c06d,yes
0d69b47e-c4aa-4e09-9648-dcaedb391655,Activity,OFCI-CHI-1120,Delivery of Air Cooled Chiller - #61 - 65 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
0e25410d-0241-44ba-ad28-d8ab3c7af9d9,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.6.1.2.6.10,Area I,0194d2ec-7c1a-439d-9328-06dd55d7c06d,yes
0e57d5d9-7aed-4967-bd0a-50ea759a821f,Activity,CS-ROOF-R-1030,Roofing - Area R - Coping,8e26bd0f-a4cd-4be7-924e-3b193640c564,yes
0e58d244-68d6-42b8-9414-9f118b1c060f,Activity,CS-PAD-K-1170,Building Pad - Zone 5 Import Select Fill/Compaction,ea8c6245-c4c4-4cc5-99ee-e2caf537592e,yes
0e6e6bd3-7354-4cf2-a0e7-4290eb302212,Activity,CS-PAD-E-1050,Building Pad - Zone 2 Underslab Utilities - Wet,1cb66fd6-2989-4d9a-97c0-9abf5695077a,yes
0f74fb90-67f2-4387-b29c-025139abf0d4,Activity,CS-SEAL-1080,Joint Sealant - Precast Walls - Area H - Joint Sealant to Precast Walls,fd1608f8-4077-43c9-8820-f4ba41cb59a1,yes
1070ab77-ff6e-46c8-81e8-cafec538f043,Activity,CS-STL-Q-1020,Structural Steel - Area Q - Roof Framing,66db9d0b-b722-415c-a072-2b348678df93,yes
10b7613d-2646-4ca7-ba23-6d097a9485d9,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4,Utilities,a673c5f2-f51f-4dbd-a7aa-cd5218b12ab5,NO
10c24fed-d9b2-4017-a1dc-11d316e7ce14,Activity,MI-1180,Low Voltage / Telecommunications,45992aec-2219-4aeb-8bca-3a38aea51a3f,yes
1166f4c2-3a8b-4f23-9ad3-e67d3ed6091c,Activity,CS-PNT-1130,Precast Wall - Paint and Finish - Area B - Paint & Finish to Precast Walls,183a84d7-0382-469e-bb68-83350744017b,yes
1192f5cb-821b-4ec0-baaf-b7ddf47b7604,Activity,CS-ROOF-I-1030,Roofing - Area I - Coping,edffb33d-402b-43d3-ad74-e7e1619ed937,yes
11a3549a-e8da-4cfe-a37a-011f34ff7977,Activity,CIV-WL-1030,Water Line - Install Fire & Water Domestic Line - East,2756a942-40a2-466d-9df8-3a2c1b448761,yes
11b47c1d-d935-40c1-a242-7d49ca32b3ef,Activity,OFCI-FCA-1020,Delivery of FCAs - #49 - 72 (24nr.),1e01a591-6129-485a-a553-0c62d7df6bae,yes
11ba89ad-7ef7-4f0c-afee-af572619b3b1,WBS,AUS02-60-Schedule-L1-.1.1.2.4,Coolant Distribution Unit (CDU),49d1ce1e-3acc-4124-b1ef-d3778dadcb85,NO
120451e4-8af2-451f-83bb-951ad866e2f9,Activity,CS-STL-N-1010,Structural Steel - Area N - Braced Frames,18a29868-132a-4f8b-8261-cf88ac79cef5,yes
1228fb9d-976b-43f3-bd0f-1227d8a94342,WBS,AUS02-60-Schedule-L1-.1.1.1.1.1.4,Construction Milestones,94cce902-c576-4149-a03b-5b0f2fbf8a61,NO
13023c24-2aca-4b2a-bf18-79fa4be7c76f,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.4.6,Building Pad Concrete,a673c5f2-f51f-4dbd-a7aa-cd5218b12ab5,NO
13c06bce-63e6-4a01-86db-2dcf7c46cd03,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.5.1.2.5.6,Area E,de505be5-3a40-4235-bc55-0896500b7460,yes
140e4c2a-6250-4a3f-b3a7-2608b97ed298,Activity,MI-CON-1320,Building Dry In - Server Hall 5 (Areas M - N),740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
141a1a41-4640-48d8-a150-1b3f8a73620d,Activity,MI-CON-1140,Server Hall 1 - 24MW Turnover Date (15-Feb-2028),585e25c1-a953-43a4-8ab7-b61f53df89ba,yes
143f7d3b-03c1-4db8-83d0-0e27479dddf0,Activity,OFCI-FCA-1060,Delivery of FCAs - #36 - 73 (38nr.),1e01a591-6129-485a-a553-0c62d7df6bae,yes
14ff9bb2-6fea-4e4b-9cdc-15975e448f56,Activity,CS-ROOF-M-1010,Roofing - Area M - Intermediate Ply,1a66f3e2-2b16-4aba-9180-0b66232179cb,yes
15624c82-239d-4203-990c-1439ab12d1c5,Activity,MI-CON-1130,Server Hall 5 - 24 MW Turnover Date (15-May-2028),585e25c1-a953-43a4-8ab7-b61f53df89ba,yes
15ef05a6-5c5f-41ab-91ba-a4f59091029f,Activity,CIV-STORM-1040,Storm Line - Install Storm Drain Line C - West,4c42ea37-db6a-4569-ba04-6135fb15c25e,yes
1644e3bb-0a92-467c-abb2-f7922a0ee553,Activity,OFCI-EHSE-1020,Delivery of E-Houses - MYD3 (4nr.),7b1b9598-6438-4cb0-bf26-89217ee157ac,yes
1652a9cb-38e0-4c51-b3a5-33a6d25d2dd7,Activity,CS-STL-GEN-1000,Structural Steel - Crane 1 Mobilization for Structural Steel Erection,de505be5-3a40-4235-bc55-0896500b7460,yes
16638108-9a49-448c-b27c-941bdfc4fb60,Activity,CS-ROOF-A-1020,Roofing - Area A - Composite Insulation,704cf504-85fa-468a-ae3c-a94c52d981fa,yes
167018ab-9a7d-454b-b8b2-3ddaecad047c,Activity,CS-PCST-J-1010,Precast Concrete - Area J - Grout & Patch,00df955e-6ead-49d3-890a-ee1d10ca301a,yes
183a84d7-0382-469e-bb68-83350744017b,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.8,Precast Wall - Paint and Finish,a673c5f2-f51f-4dbd-a7aa-cd5218b12ab5,NO
18a29868-132a-4f8b-8261-cf88ac79cef5,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.5.1.2.5.15,Area N,de505be5-3a40-4235-bc55-0896500b7460,yes
19a4e239-41d8-4526-ace7-1bbbf8c9d9e5,Activity,OFCI-TRA-1200,Delivery of MV Transformers - E-House (2nr.),298cf454-4aec-42ea-a32b-3cee857acbbf,yes
19bb3b08-8288-4880-8424-86a18a653a9e,Activity,CS-ROOF-H-1000,Roofing - Area H - Vapor Retarder,c016b33a-52fd-496f-ad93-cfa88f17e0ad,yes
1a63afb4-dfec-4add-a7e7-a3dc98a20e31,Activity,CS-PAD-K-1030,Building Pad - Zone 3 Install Piers,dafad857-fedc-4eac-9944-8383e7da8130,yes
1a66f3e2-2b16-4aba-9180-0b66232179cb,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.9.1.2.9.13,Area M,384071d3-0c33-473c-95ff-d3ab5d02ea5b,yes
1ad5bb5a-9ce2-476c-9abd-06be69dca0ad,Activity,MI-DES-1070,"60% TI Design (MEP, Interior Buildout)",386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
1adc38df-7c92-4ec6-ad47-f3966271efec,Activity,MI-CON-1020,Foundation Complete,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
1ae28b37-5d9c-44a7-9160-7cf8baed9fe0,Activity,CS-STL-J-1010,Structural Steel - Area J - Braced Frames,75370f04-9eeb-4576-a97b-a0e55d213066,yes
1b168302-3be9-4aea-be0a-982889fcd230,Activity,CS-PAD-Q-1040,Building Pad - Zone 5 Underslab Utilities - Dry,ea8c6245-c4c4-4cc5-99ee-e2caf537592e,yes
1b199707-f991-44a2-822e-5c79161ab407,Activity,MI-DES-1160,100% TFO Deisgn (IFC),386fdd5e-97fe-4e9a-ae97-44e22ae3c1a9,yes
1c8d6c92-d1ea-4ddc-b58d-1485ac53cf83,Activity,CS-PAD-K-1000,Building Pad - Zone 3 Sitework (Pad Cut & Moisture Conditioning),dafad857-fedc-4eac-9944-8383e7da8130,yes
1cb66fd6-2989-4d9a-97c0-9abf5695077a,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.3.1.2.3.5,"Zone 2 (Areas E, F, G, H, J, I)",428f8f37-2485-4f9e-8a22-5f829920002b,yes
1cd8c329-7dba-4ad5-99d1-2baaa6b08994,Activity,CS-ROOF-B-1030,Roofing - Area B - Coping,1dcb7bb9-49b4-440a-88d9-1bd51281db9b,yes
1cf3a8f5-04fb-416c-ba92-0fedde8a450f,Activity,MI-CON-1280,Utilities Complete,740cb0f1-d536-4a17-adf3-d9b03ddd016c,yes
1d76e902-5acc-4e54-9c01-990ae488e6d2,WBS,AUS02-60-Schedule-L1-.1.1.2.1.2.6.1.2.6.14,Area M,0194d2ec-7c1a-439d-9328-06dd55d7c06d,yes
1d87e0b8-bb56-49b3-a2ca-ca7958c58770,Activity,OFCI-CHI-1040,Delivery of Air Cooled Chiller - #21 - 25 (5.nr),356f8480-3cba-435d-83d0-f0ea91f4b7f7,yes
1d8ee0b3-f944-4db0-bb31-7d222811f4e5,Activity,CS-STL-K-1010,Structural Steel - Area K - Braced Frames,d97c9a82-c47f-4a80-a3ca-04d1ef568769,yes
1d910dc9-822d-44f6-96ee-37b2e15edc7e,Activity,CS-PCST-P-1010,Precast Concrete - Area P - Grout & Patch,27dcef65-baa9-4496-a784-b65fa1caa086,yes
